country,site,lon,lat,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,tmean,trange,sal_mean,pp_mean,pp_range,Abudefduf.saxatilis,Anthias.anthias,Apogon.imberbis,Atherina.boyeri,Atherina.spp,Balistes.capriscus,Belone.belone,Belonidae,Boops.boops,Caranx.crysos,Cheilodipterus.novemstriatus,Chelon.labrosus,Chromis.chromis,Clupeidae,Conger.conger,Coris.julis,Ctenolabrus.rupestris,Dactylopterus.volitans,Dasyatis.pastinaca,Dentex.dentex,Dicentrarchus.labrax,Dicentrarchus.punctatus,Diplodus.annularis,Diplodus.cervinus,Diplodus.puntazzo,Diplodus.sargus,Diplodus.vulgaris,Epinephelus.aeneus,Epinephelus.caninus,Epinephelus.costae,Epinephelus.marginatus,Fistularia.commersonii,Gobius.auratus,Gobius.bucchichi,Gobius.cobitis,Gobius.cruentatus,Gobius.geniporus,Gobius.paganellus,Gobius.vittatus,Gobius.xanthocephalus,Herklotsichthys.punctatus,Labridae,Labrus.merula,Labrus.mixtus,Labrus.viridis,Lagocephalus.sceleratus,Lichia.amia,Lithognathus.mormyrus,Liza.aurata,Mugil.cephalus,Mullus.barbatus,Mullus.surmuletus,Muraena.helena,Mycteroperca.rubra,Myliobatis.aquila,Oblada.melanura,Oedalechilus.labeo,Pagellus.acarne,Pagrus.caeruleostictus,Pagrus.pagrus,Parablennius.gattorugine,Parablennius.incognitus,Parablennius.pilicornis,Parablennius.rouxi,Parablennius.sanguinolentus,Parablennius.tentacularis,Parablennius.zvonimiri,Parupeneus.forsskali,Pempheris.vanicolensis,Phycis.phycis,Plotosus.lineatus,Pomadasys.incisus,Pomatomus.saltatrix,Pomatoschistus.quagga,Pseudocaranx.dentex,Pteragogus.pelycus,Pterois.miles,Sardina.pilchardus,Sargocentron.rubrum,Sarpa.salpa,Scartella.cristata,Scarus.ghobban,Sciaena.umbra,Scorpaena.maderensis,Scorpaena.notata,Scorpaena.porcus,Scorpaena.scrofa,Seriola.dumerili,Serranus.cabrilla,Serranus.hepatus,Serranus.scriba,Siganus.luridus,Siganus.rivulatus,Sparisoma.cretense,Sparus.aurata,Sphyraena.chrysotaenia,Sphyraena.sphyraena,Sphyraena.viridensis,Spicara.maena,Spicara.smaris,Spondyliosoma.cantharus,Stephanolepis.diaspros,Symphodus.cinereus,Symphodus.doderleini,Symphodus.mediterraneus,Symphodus.melanocercus,Symphodus.ocellatus,Symphodus.roissali,Symphodus.rostratus,Symphodus.spp.,Symphodus.tinca,Synodus.saurus,Taeniura.grabata,Thalassoma.pavo,Torquigener.flavimaculosus,Trachinotus.ovatus,Trachinus.draco,Trachurus.mediterraneus,Tripterygion.delaisi,Tripterygion.melanurus,Tripterygion.tripteronotus,Trisopterus.minutus
Spain,DRAGONERA,2.318,39.589,Summer,FALSE,0,NA,NA,NA,NA,19.64736366,12.9141818,37.10311508,5.74e-4,0.001632618,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,38,0,0,0,0,0,0,1,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Spain,DRAGONERA,2.337,39.599,Summer,FALSE,0,NA,NA,NA,NA,19.65079994,12.91609993,37.12886047,5.74e-4,0.001633842,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,65,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0
Spain,DRAGONERA,2.327,39.586,Summer,FALSE,0,NA,NA,NA,NA,19.6445001,12.90758332,37.10311508,5.73e-4,0.001630456,0,0,0,0,0,0,0,0,10,0,0,0,1200,0,0,74,0,0,0,0,0,0,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,79,6,2,0,34,0,0,1,0,0,0,0,0,0,0,0
Spain,DRAGONERA,2.31,39.574,Summer,FALSE,0,NA,NA,NA,NA,19.63954561,12.90545455,37.08423996,5.72e-4,0.001620596,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,55,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,2,1,0,22,0,0,1,0,0,0,0,0,0,0,0
Spain,DRAGONERA,2.361,39.61,Summer,FALSE,0,NA,NA,NA,NA,19.66480007,12.94359999,37.12886047,5.72e-4,0.0016345,0,0,0,0,0,0,0,0,300,0,0,0,315,0,0,64,0,0,0,0,0,0,2,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,2,0,0,0,4,0,27,4,1,0,19,0,0,4,0,0,0,0,0,0,0,0
Spain,DRAGONERA,2.349,39.563,Summer,FALSE,0,NA,NA,NA,NA,19.6349092,12.91200005,37.0718689,5.7e-4,0.001609085,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,115,0,0,0,0,0,0,4,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,1,0,27,0,0,3,0,0,0,0,0,0,0,0
Spain,EIVISSA,1.159,38.979,Summer,FALSE,0,NA,NA,NA,NA,19.53855578,12.48455567,36.94893646,6.06e-4,0.001936537,0,0,0,0,0,0,0,0,100,0,0,0,135,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,135,37,0,0,41,0,0,0,0,0,0,0,0,0,0,0
Spain,EIVISSA,1.166,38.969,Summer,FALSE,0,NA,NA,NA,NA,19.53855578,12.48455567,36.94893646,6.06e-4,0.001936537,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,72,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,98,5,0,0,39,0,0,8,0,0,0,0,0,0,0,0
Spain,EIVISSA,1.189,38.956,Summer,FALSE,0,NA,NA,NA,NA,19.56266679,12.49377791,36.96656418,6.06e-4,0.001876282,0,0,0,0,0,0,0,0,11,0,0,0,1000,0,0,57,0,0,0,0,0,0,3,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,7,0,0,0,7,1,235,11,0,0,26,0,0,9,0,0,0,0,0,0,0,0
Spain,EIVISSA,1.196,38.96,Summer,FALSE,0,NA,NA,NA,NA,19.56266679,12.49377791,36.96656418,6.06e-4,0.001876282,0,0,0,0,0,0,0,0,6,0,0,0,315,0,0,20,0,0,0,0,0,0,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,125,5,2,0,14,0,0,1,0,0,0,0,0,0,0,0
Spain,EIVISSA,1.207,38.988,Summer,FALSE,0,NA,NA,NA,NA,19.56266679,12.49377791,36.96656418,6.06e-4,0.001876282,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,30,0,0,0,0,0,0,5,0,0,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,146,27,3,0,21,0,0,2,0,0,0,0,0,0,0,0
Spain,EIVISSA,1.215,38.989,Summer,FALSE,0,NA,NA,NA,NA,19.56987524,12.49337518,36.96656418,6.06e-4,0.001844649,0,0,0,0,0,0,0,0,45,0,0,0,145,0,0,26,0,0,0,0,0,0,13,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,102,6,4,0,26,0,0,1,0,0,0,0,0,0,0,0
Turkey,FETHIYE,29.031,36.557,Summer,FALSE,0,NA,NA,NA,NA,21.67322244,11.63944435,39.21606445,0.003993362,0.008089955,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
Turkey,FETHIYE,29.034,36.578,Summer,FALSE,0,NA,NA,NA,NA,21.66210022,11.68239994,39.21606445,0.004029546,0.008122107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Turkey,FETHIYE,29.029,36.604,Summer,FALSE,0,NA,NA,NA,NA,21.64966668,11.77055539,39.21605682,0.004250136,0.008319971,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,16,0,0,0,0,0,0,0,0,0,13,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,101,22,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0
Turkey,FETHIYE,29.042,36.619,Summer,FALSE,0,NA,NA,NA,NA,21.64966668,11.77055539,39.21605682,0.004250136,0.008319971,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Turkey,FETHIYE,29.028,36.596,Summer,FALSE,0,NA,NA,NA,NA,21.63710003,11.71439981,39.21605682,0.00425621,0.008336653,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,26,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
Turkey,FETHIYE,29.063,36.618,Summer,FALSE,0,NA,NA,NA,NA,21.65387511,11.81712484,39.21605682,0.004214957,0.008296823,0,0,0,0,0,0,0,0,300,0,0,0,101,0,0,3,0,0,0,0,0,0,0,0,0,8,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,8,0,0,0,0,0,75,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
Spain,FORMENTERA,1.481,38.788,Summer,TRUE,3,1367,400,1999,8,19.62429981,12.63580008,36.94309998,5.95e-4,0.001621018,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,33,0,0,0,0,0,0,5,0,4,5,21,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,1,1,2,165,8,1,0,27,0,0,7,0,0,0,0,0,0,0,0
Spain,FORMENTERA,1.481,38.799,Summer,TRUE,3,1367,400,1999,8,19.62429981,12.63580008,36.94309998,5.95e-4,0.001621018,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,15,0,0,0,0,0,0,0,0,1,3,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,1,1,1,66,3,10,0,17,0,0,3,0,0,0,0,0,0,0,0
Spain,FORMENTERA,1.479,38.803,Summer,TRUE,3,1367,400,1999,8,19.62527258,12.63245461,36.94309998,5.91e-4,0.001615562,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,45,0,0,0,0,0,0,4,0,1,1,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,201,10,6,0,52,0,0,17,0,0,0,0,0,0,0,0
Spain,FORMENTERA,1.48,38.796,Summer,TRUE,3,1367,400,1999,8,19.62429981,12.63580008,36.94309998,5.95e-4,0.001621018,0,0,0,0,0,0,0,0,0,0,0,1,330,0,0,13,0,0,0,1,0,0,2,0,0,7,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,5,1,57,2,1,0,20,0,0,3,0,0,0,0,0,0,0,0
Spain,FORMENTERA,1.485,38.787,Summer,TRUE,3,1367,400,1999,8,19.62772716,12.63718189,36.94309998,5.9e-4,0.001615722,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,64,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,1,0,0,0,10,0,139,3,0,0,6,0,0,60,0,0,0,0,0,0,0,0
Spain,FORMENTERA,1.479,38.804,Summer,TRUE,3,1367,400,1999,8,19.62527258,12.63245461,36.94309998,5.91e-4,0.001615562,0,0,0,0,0,0,0,0,0,0,0,1,210,0,0,37,0,0,0,1,0,0,3,0,2,3,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,0,0,0,5,2,0,25,0,0,0,2,0,112,4,1,0,13,0,0,1,0,0,0,0,0,0,0,0
Spain,FORMENTOR,3.16,39.956,Summer,FALSE,0,NA,NA,NA,NA,19.3986667,12.79991666,37.28463364,5.58e-4,0.001483895,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,12,0,0,0,2,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,FORMENTOR,3.135,39.946,Summer,FALSE,0,NA,NA,NA,NA,19.40380001,12.83069992,37.28463364,5.59e-4,0.001488261,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,92,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,17,0,0,1,0,0,0,0,0,0,0,0
Spain,FORMENTOR,3.172,39.959,Summer,FALSE,0,NA,NA,NA,NA,19.3986667,12.79991666,37.28887177,5.58e-4,0.001483895,0,0,0,0,0,0,0,0,40,0,0,0,50,0,0,31,0,0,0,0,0,0,2,0,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,32,2,0,0,10,0,0,3,0,0,0,0,0,0,0,0
Spain,FORMENTOR,3.192,39.956,Summer,FALSE,0,NA,NA,NA,NA,19.38859997,12.75510006,37.28887177,5.55e-4,0.001471387,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,35,0,0,0,0,0,0,0,0,1,5,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,5,0,0,3,0,0,5,0,0,0,0,0,0,0,0
Spain,FORMENTOR,3.198,39.943,Summer,FALSE,0,NA,NA,NA,NA,19.38859997,12.75510006,37.28887177,5.55e-4,0.001471387,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,39,0,0,0,0,0,0,2,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,3,0,0,21,0,0,10,0,0,0,0,0,0,0,0
Italy,GENOVA,9.131,44.36,Summer,FALSE,0,NA,NA,NA,NA,18.71974993,12.5778749,38.10386658,3.72e-4,0.002361054,0,0,2,0,0,0,0,0,5,0,0,0,440,0,0,32,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Italy,GENOVA,9.126,44.362,Summer,FALSE,0,NA,NA,NA,NA,18.71885708,12.55242852,38.10386658,3.7e-4,0.002360501,0,0,0,0,0,0,0,0,5,0,0,0,97,0,0,37,0,0,0,0,0,0,5,0,1,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,10,0,0,0,2,0,1,0,1,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Italy,GENOVA,9.092,44.371,Summer,FALSE,0,NA,NA,NA,NA,18.73024988,12.50849998,38.10386658,3.7e-4,0.002352514,0,0,10,0,0,0,0,0,0,0,0,0,270,0,0,30,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,1,0,0,2,2,2,7,5,1,0,20,0,0,0,0,0,0,0,1,0,0,0
Italy,GENOVA,9.107,44.367,Summer,FALSE,0,NA,NA,NA,NA,18.73024988,12.50849998,38.10386658,3.7e-4,0.002352514,0,0,2,0,0,0,0,0,7,0,0,0,110,0,0,32,0,0,0,0,0,0,6,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,1,0,17,0,0,0,0,0,0,0,1,0,0,0
Italy,GENOVA,9.077,44.375,Summer,FALSE,0,NA,NA,NA,NA,18.73024988,12.50849998,38.10741043,3.7e-4,0.002352514,0,0,2,0,0,0,0,0,2,0,0,0,160,0,0,42,0,0,0,0,0,0,9,0,0,18,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,10,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,1,4,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,1,3,22,5,2,0,23,0,0,0,0,0,0,0,0,0,0,0
Italy,GENOVA,9.053,44.378,Summer,FALSE,0,NA,NA,NA,NA,18.73937488,12.54174995,38.10741043,3.66e-4,0.002318937,0,0,2,0,0,0,0,0,0,0,0,0,180,0,0,30,0,0,0,1,0,0,6,0,3,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,12,0,1,3,5,2,5,3,9,0,18,0,0,2,0,0,0,0,0,0,0,0
Turkey,GOKOVA,28.079,37.021,Summer,FALSE,0,NA,NA,NA,NA,20.90600038,11.01662505,39.22555923,0.00236961,0.003733869,0,0,11,0,0,0,0,0,0,0,0,0,253,0,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
Turkey,GOKOVA,28.114,37.022,Summer,FALSE,0,NA,NA,NA,NA,20.92442894,11.16800009,39.22909164,0.002405475,0.003786878,0,0,2,0,0,0,0,0,0,0,0,0,78,0,0,29,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
Turkey,GOKOVA,28.161,37.029,Summer,FALSE,0,NA,NA,NA,NA,20.9295717,11.36914294,39.22909164,0.002480738,0.003956838,0,0,8,0,0,0,0,0,0,0,0,0,116,0,0,19,0,0,0,0,0,0,0,0,0,1,21,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
Turkey,GOKOVA,28.137,37.031,Summer,FALSE,0,NA,NA,NA,NA,20.9295717,11.36914294,39.22909164,0.002480738,0.003956838,0,0,1,50,0,0,0,0,0,0,0,0,121,0,0,26,0,0,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
