id,origin,lon,lat,site,latloncheck
576,claudet,3.1574,42.4744,Cap l'Abeille,3.157442.4744
577,claudet,3.1376,42.4988,Cap d'Ullastrell,3.137642.4988
578,claudet,3.1376,42.4988,Cap d'Ullastrell,3.137642.4988
579,claudet,3.1376,42.4988,Cap d'Ullastrell,3.137642.4988
580,claudet,3.137,42.5002,Cap d'Ullastrell,3.13742.5002
581,claudet,3.137,42.5002,Cap d'Ullastrell,3.13742.5002
582,claudet,3.137,42.5002,Cap d'Ullastrell,3.13742.5002
583,claudet,3.1608,42.4625,Cap Rederis,3.160842.4625
584,claudet,3.1608,42.4625,Cap Rederis,3.160842.4625
585,claudet,3.1608,42.4625,Cap Rederis,3.160842.4625
586,claudet,3.1615,42.4637,Cap Rederis,3.161542.4637
587,claudet,3.1615,42.4637,Cap Rederis,3.161542.4637
588,claudet,3.1615,42.4637,Cap Rederis,3.161542.4637
589,claudet,3.1423,42.5156,Cap Bear,3.142342.5156
590,claudet,3.1423,42.5156,Cap Bear,3.142342.5156
591,claudet,3.1423,42.5156,Cap Bear,3.142342.5156
592,claudet,3.1482,42.5061,Cap Bear,3.148242.5061
593,claudet,3.1482,42.5061,Cap Bear,3.148242.5061
594,claudet,3.1482,42.5061,Cap Bear,3.148242.5061
595,claudet,3.1614,42.4598,Cap Peyrefite,3.161442.4598
596,claudet,3.1614,42.4598,Cap Peyrefite,3.161442.4598
597,claudet,3.1614,42.4598,Cap Peyrefite,3.161442.4598
598,claudet,3.1638,42.4593,Cap Peyrefite,3.163842.4593
599,claudet,3.1638,42.4593,Cap Peyrefite,3.163842.4593
600,claudet,3.1638,42.4593,Cap Peyrefite,3.163842.4593
601,claudet,3.1775,42.439,Cap Cerbere,3.177542.439
602,claudet,3.1775,42.439,Cap Cerbere,3.177542.439
603,claudet,3.1775,42.439,Cap Cerbere,3.177542.439
604,claudet,3.1753,42.4388,Cap Cerbere,3.175342.4388
605,claudet,3.1753,42.4388,Cap Cerbere,3.175342.4388
606,claudet,3.1753,42.4388,Cap Cerbere,3.175342.4388
607,claudet,3.154,42.4785,Cap l'Abeille,3.15442.4785
608,claudet,3.154,42.4785,Cap l'Abeille,3.15442.4785
609,claudet,3.154,42.4785,Cap l'Abeille,3.15442.4785
610,claudet,3.1567,42.4766,Cap l'Abeille,3.156742.4766
611,claudet,3.1567,42.4766,Cap l'Abeille,3.156742.4766
612,claudet,3.1567,42.4766,Cap l'Abeille,3.156742.4766
613,claudet,3.1699,42.4465,Cap Canadelle,3.169942.4465
614,claudet,3.1699,42.4465,Cap Canadelle,3.169942.4465
615,claudet,3.1699,42.4465,Cap Canadelle,3.169942.4465
616,claudet,3.1695,42.4448,Cap Canadelle,3.169542.4448
617,claudet,3.1695,42.4448,Cap Canadelle,3.169542.4448
618,claudet,3.1695,42.4448,Cap Canadelle,3.169542.4448
619,claudet,3.1332,42.5014,Cap d'Ullastrell,3.133242.5014
620,claudet,3.1332,42.5014,Cap d'Ullastrell,3.133242.5014
621,claudet,3.1332,42.5014,Cap d'Ullastrell,3.133242.5014
622,claudet,3.1364,42.5012,Cap d'Ullastrell,3.136442.5012
623,claudet,3.1364,42.5012,Cap d'Ullastrell,3.136442.5012
624,claudet,3.1364,42.5012,Cap d'Ullastrell,3.136442.5012
625,claudet,3.1672,42.4574,Cap Peyrefite,3.167242.4574
626,claudet,3.1672,42.4574,Cap Peyrefite,3.167242.4574
627,claudet,3.1672,42.4574,Cap Peyrefite,3.167242.4574
628,claudet,3.1655,42.4579,Cap Peyrefite,3.165542.4579
629,claudet,3.1655,42.4579,Cap Peyrefite,3.165542.4579
630,claudet,3.1655,42.4579,Cap Peyrefite,3.165542.4579
631,claudet,3.1377,42.5142,Cap Bear,3.137742.5142
632,claudet,3.1377,42.5142,Cap Bear,3.137742.5142
633,claudet,3.1377,42.5142,Cap Bear,3.137742.5142
634,claudet,3.1361,42.5135,Cap Bear,3.136142.5135
635,claudet,3.1361,42.5135,Cap Bear,3.136142.5135
636,claudet,3.1361,42.5135,Cap Bear,3.136142.5135
637,claudet,3.166,42.4665,Cap Rederis,3.16642.4665
638,claudet,3.166,42.4665,Cap Rederis,3.16642.4665
639,claudet,3.166,42.4665,Cap Rederis,3.16642.4665
640,claudet,3.1653,42.4662,Cap Rederis,3.165342.4662
641,claudet,3.1653,42.4662,Cap Rederis,3.165342.4662
642,claudet,3.1653,42.4662,Cap Rederis,3.165342.4662
643,claudet,3.1717,42.4481,Cap Canadelle,3.171742.4481
644,claudet,3.1717,42.4481,Cap Canadelle,3.171742.4481
645,claudet,3.1717,42.4481,Cap Canadelle,3.171742.4481
646,claudet,3.1705,42.4482,Cap Canadelle,3.170542.4482
647,claudet,3.1705,42.4482,Cap Canadelle,3.170542.4482
648,claudet,3.1705,42.4482,Cap Canadelle,3.170542.4482
648,claudet,3.1705,NA,Cap Canadelle,3.1705NA
649,claudet,3.1467,42.4798,Cap l'Abeille,3.146742.4798
650,claudet,3.1467,42.4798,Cap l'Abeille,3.146742.4798
651,claudet,3.1467,42.4798,Cap l'Abeille,3.146742.4798
652,claudet,3.1511,42.4788,Cap l'Abeille,3.151142.4788
653,claudet,3.1511,42.4788,Cap l'Abeille,3.151142.4788
654,claudet,3.1511,42.4788,Cap l'Abeille,3.151142.4788
655,claudet,3.1632,42.4661,Cap Rederis,3.163242.4661
656,claudet,3.1632,42.4661,Cap Rederis,3.163242.4661
657,claudet,3.1632,42.4661,Cap Rederis,3.163242.4661
658,claudet,3.1636,42.4648,Cap Rederis,3.163642.4648
659,claudet,3.1636,42.4648,Cap Rederis,3.163642.4648
660,claudet,3.1636,42.4648,Cap Rederis,3.163642.4648
661,claudet,3.1645,42.4507,Cap Canadelle,3.164542.4507
662,claudet,3.1645,42.4507,Cap Canadelle,3.164542.4507
663,claudet,3.1645,42.4507,Cap Canadelle,3.164542.4507
664,claudet,3.1674,42.4491,Cap Canadelle,3.167442.4491
665,claudet,3.1674,42.4491,Cap Canadelle,3.167442.4491
666,claudet,3.1674,42.4491,Cap Canadelle,3.167442.4491
667,claudet,3.1724,42.4419,Cap Cerbere,3.172442.4419
668,claudet,3.1724,42.4419,Cap Cerbere,3.172442.4419
669,claudet,3.1724,42.4419,Cap Cerbere,3.172442.4419
670,claudet,3.1739,42.4422,Cap Cerbere,3.173942.4422
671,claudet,3.1739,42.4422,Cap Cerbere,3.173942.4422
672,claudet,3.1739,42.4422,Cap Cerbere,3.173942.4422
673,claudet,3.1568,42.4763,Cap l'Abeille,3.156842.4763
674,claudet,3.1568,42.4763,Cap l'Abeille,3.156842.4763
675,claudet,3.1568,42.4763,Cap l'Abeille,3.156842.4763
676,claudet,3.1555,42.478,Cap l'Abeille,3.155542.478
677,claudet,3.1555,42.478,Cap l'Abeille,3.155542.478
678,claudet,3.1555,42.478,Cap l'Abeille,3.155542.478
679,claudet,3.1377,42.5004,Cap d'Ullastrell,3.137742.5004
680,claudet,3.1377,42.5004,Cap d'Ullastrell,3.137742.5004
681,claudet,3.1377,42.5004,Cap d'Ullastrell,3.137742.5004
682,claudet,3.1378,42.4929,Cap d'Ullastrell,3.137842.4929
683,claudet,3.1378,42.4929,Cap d'Ullastrell,3.137842.4929
684,claudet,3.1378,42.4929,Cap d'Ullastrell,3.137842.4929
685,claudet,3.1395,42.5147,Cap Bear,3.139542.5147
686,claudet,3.1395,42.5147,Cap Bear,3.139542.5147
687,claudet,3.1395,42.5147,Cap Bear,3.139542.5147
688,claudet,3.1423,42.5152,Cap Bear,3.142342.5152
689,claudet,3.1423,42.5152,Cap Bear,3.142342.5152
690,claudet,3.1423,42.5152,Cap Bear,3.142342.5152
691,claudet,3.1608,42.4681,Cap Rederis,3.160842.4681
692,claudet,3.1608,42.4681,Cap Rederis,3.160842.4681
693,claudet,3.1608,42.4681,Cap Rederis,3.160842.4681
694,claudet,3.1629,42.467,Cap Rederis,3.162942.467
695,claudet,3.1629,42.467,Cap Rederis,3.162942.467
696,claudet,3.1629,42.467,Cap Rederis,3.162942.467
697,claudet,3.1769,42.4388,Cap Cerbere,3.176942.4388
698,claudet,3.1769,42.4388,Cap Cerbere,3.176942.4388
699,claudet,3.1769,42.4388,Cap Cerbere,3.176942.4388
700,claudet,3.1754,42.4387,Cap Cerbere,3.175442.4387
701,claudet,3.1754,42.4387,Cap Cerbere,3.175442.4387
702,claudet,3.1754,42.4387,Cap Cerbere,3.175442.4387
703,claudet,3.1644,42.4581,Cap Peyrefite,3.164442.4581
704,claudet,3.1644,42.4581,Cap Peyrefite,3.164442.4581
705,claudet,3.1644,42.4581,Cap Peyrefite,3.164442.4581
706,claudet,3.1671,42.4575,Cap Peyrefite,3.167142.4575
707,claudet,3.1671,42.4575,Cap Peyrefite,3.167142.4575
708,claudet,3.1671,42.4575,Cap Peyrefite,3.167142.4575
709,claudet,3.1394,42.5145,Cap Bear,3.139442.5145
710,claudet,3.1394,42.5145,Cap Bear,3.139442.5145
711,claudet,3.1394,42.5145,Cap Bear,3.139442.5145
712,claudet,3.1419,42.5151,Cap Bear,3.141942.5151
713,claudet,3.1419,42.5151,Cap Bear,3.141942.5151
714,claudet,3.1419,42.5151,Cap Bear,3.141942.5151
715,claudet,3.1778,42.4405,Cap Cerbere,3.177842.4405
716,claudet,3.1778,42.4405,Cap Cerbere,3.177842.4405
717,claudet,3.1778,42.4405,Cap Cerbere,3.177842.4405
718,claudet,3.1766,42.4415,Cap Cerbere,3.176642.4415
719,claudet,3.1766,42.4415,Cap Cerbere,3.176642.4415
720,claudet,3.1766,42.4415,Cap Cerbere,3.176642.4415
721,claudet,3.1345,42.5016,Cap d'Ullastrell,3.134542.5016
722,claudet,3.1345,42.5016,Cap d'Ullastrell,3.134542.5016
723,claudet,3.1345,42.5016,Cap d'Ullastrell,3.134542.5016
724,claudet,3.1368,42.5023,Cap d'Ullastrell,3.136842.5023
725,claudet,3.1368,42.5023,Cap d'Ullastrell,3.136842.5023
726,claudet,3.1368,42.5023,Cap d'Ullastrell,3.136842.5023
727,claudet,3.1698,42.4448,Cap Canadelle,3.169842.4448
728,claudet,3.1698,42.4448,Cap Canadelle,3.169842.4448
729,claudet,3.1698,42.4448,Cap Canadelle,3.169842.4448
730,claudet,3.1702,42.4466,Cap Canadelle,3.170242.4466
731,claudet,3.1702,42.4466,Cap Canadelle,3.170242.4466
732,claudet,3.1702,42.4466,Cap Canadelle,3.170242.4466
733,claudet,3.1619,42.4639,Cap Rederis,3.161942.4639
734,claudet,3.1619,42.4639,Cap Rederis,3.161942.4639
735,claudet,3.1619,42.4639,Cap Rederis,3.161942.4639
736,claudet,3.1612,42.4624,Cap Rederis,3.161242.4624
737,claudet,3.1612,42.4624,Cap Rederis,3.161242.4624
738,claudet,3.1612,42.4624,Cap Rederis,3.161242.4624
739,claudet,3.1631,42.46,Cap Peyrefite,3.163142.46
740,claudet,3.1631,42.46,Cap Peyrefite,3.163142.46
741,claudet,3.1631,42.46,Cap Peyrefite,3.163142.46
742,claudet,3.1655,42.4591,Cap Peyrefite,3.165542.4591
743,claudet,3.1655,42.4591,Cap Peyrefite,3.165542.4591
744,claudet,3.1655,42.4591,Cap Peyrefite,3.165542.4591
745,claudet,3.1334,42.49,Cap d'Ullastrell,3.133442.49
746,claudet,3.1334,42.49,Cap d'Ullastrell,3.133442.49
747,claudet,3.1334,42.49,Cap d'Ullastrell,3.133442.49
748,claudet,3.1348,42.492,Cap d'Ullastrell,3.134842.492
749,claudet,3.1348,42.492,Cap d'Ullastrell,3.134842.492
750,claudet,3.1348,42.492,Cap d'Ullastrell,3.134842.492
751,claudet,3.1615,42.4615,Cap Peyrefite,3.161542.4615
752,claudet,3.1615,42.4615,Cap Peyrefite,3.161542.4615
753,claudet,3.1615,42.4615,Cap Peyrefite,3.161542.4615
754,claudet,3.1605,42.4613,Cap Peyrefite,3.160542.4613
755,claudet,3.1605,42.4613,Cap Peyrefite,3.160542.4613
756,claudet,3.1605,42.4613,Cap Peyrefite,3.160542.4613
757,claudet,3.1572,42.4739,Cap l'Abeille,3.157242.4739
758,claudet,3.1572,42.4739,Cap l'Abeille,3.157242.4739
759,claudet,3.1572,42.4739,Cap l'Abeille,3.157242.4739
760,claudet,3.1572,42.4739,Cap l'Abeille,3.157242.4739
761,claudet,3.1572,42.4739,Cap l'Abeille,3.157242.4739
762,claudet,3.1572,42.4739,Cap l'Abeille,3.157242.4739
763,rilov,32.86232875,35.161684,Akhziv Is.,32.8623287535.161684
764,rilov,32.86541895,35.16576709,Akhziv Is.,32.8654189535.16576709
765,rilov,32.86541895,35.16576709,Akhziv Is.,32.8654189535.16576709
766,rilov,32.86541895,35.16576709,Akhziv Is.,32.8654189535.16576709
767,rilov,32.86833586,35.16250675,Akhziv Is.,32.8683358635.16250675
768,rilov,32.86833586,35.16250675,Akhziv Is.,32.8683358635.16250675
769,rilov,32.86833586,35.16250675,Akhziv Is.,32.8683358635.16250675
770,rilov,32.86232875,35.161684,Akhziv Is.,32.8623287535.161684
771,rilov,32.86232875,35.161684,Akhziv Is.,32.8623287535.161684
772,rilov,32.86232875,35.161684,Akhziv Is.,32.8623287535.161684
773,rilov,32.86541895,35.16576709,Akhziv Is.,32.8654189535.16576709
774,rilov,32.86541895,35.16576709,Akhziv Is.,32.8654189535.16576709
775,rilov,32.86833586,35.16250675,Akhziv Is.,32.8683358635.16250675
776,rilov,32.86833586,35.16250675,Akhziv Is.,32.8683358635.16250675
777,rilov,32.86833586,35.16250675,Akhziv Is.,32.8683358635.16250675
778,rilov,32.86232875,35.161684,Akhziv Is.,32.8623287535.161684
779,rilov,32.86232875,35.161684,Akhziv Is.,32.8623287535.161684
780,rilov,32.86232875,35.161684,Akhziv Is.,32.8623287535.161684
781,rilov,24.9883,35.4146,Alykes,24.988335.4146
782,rilov,24.9883,35.4146,Alykes,24.988335.4146
783,rilov,24.9883,35.4146,Alykes,24.988335.4146
784,rilov,24.9883,35.4146,Alykes,24.988335.4146
785,rilov,24.9883,35.4146,Alykes,24.988335.4146
786,rilov,24.9883,35.4146,Alykes,24.988335.4146
787,rilov,24.9883,35.4146,Alykes,24.988335.4146
788,rilov,24.9883,35.4146,Alykes,24.988335.4146
789,rilov,34.0755501,34.97605539,Chapel,34.075550134.97605539
790,rilov,34.0755501,34.97605539,Chapel,34.075550134.97605539
791,rilov,34.0755501,34.97605539,Chapel,34.075550134.97605539
792,rilov,34.0755501,34.97605539,Chapel,34.075550134.97605539
793,rilov,34.0755501,34.97605539,Chapel,34.075550134.97605539
794,rilov,34.0755501,34.97605539,Chapel,34.075550134.97605539
795,rilov,34.0755501,34.97605539,Chapel,34.075550134.97605539
796,rilov,25.7587,35.2542,Kolokytha,25.758735.2542
797,rilov,25.7587,35.2542,Kolokytha,25.758735.2542
798,rilov,25.7587,35.2542,Kolokytha,25.758735.2542
799,rilov,25.7587,35.2542,Kolokytha,25.758735.2542
800,rilov,25.7587,35.2542,Kolokytha,25.758735.2542
801,rilov,25.7587,35.2542,Kolokytha,25.758735.2542
802,rilov,34.07406801,34.98572215,Konnos Point,34.0740680134.98572215
803,rilov,34.07406801,34.98572215,Konnos Point,34.0740680134.98572215
804,rilov,34.07406801,34.98572215,Konnos Point,34.0740680134.98572215
805,rilov,34.07406801,34.98572215,Konnos Point,34.0740680134.98572215
806,rilov,34.07406801,34.98572215,Konnos Point,34.0740680134.98572215
807,rilov,34.07406801,34.98572215,Konnos Point,34.0740680134.98572215
808,rilov,25.034,35.4026,Mades,25.03435.4026
809,rilov,25.034,35.4026,Mades,25.03435.4026
810,rilov,25.034,35.4026,Mades,25.03435.4026
811,rilov,25.034,35.4026,Mades,25.03435.4026
812,rilov,25.034,35.4026,Mades,25.03435.4026
813,rilov,25.034,35.4026,Mades,25.03435.4026
814,rilov,32.90009861,35.18467588,Nachlieli,32.9000986135.18467588
815,rilov,32.90009861,35.18467588,Nachlieli,32.9000986135.18467588
816,rilov,32.90009861,35.18467588,Nachlieli,32.9000986135.18467588
817,rilov,32.90009861,35.18467588,Nachlieli,32.9000986135.18467588
818,rilov,32.90009861,35.18467588,Nachlieli,32.9000986135.18467588
819,rilov,32.90009861,35.18467588,Nachlieli,32.9000986135.18467588
820,rilov,32.89773914,35.18189579,Nachlieli,32.8977391435.18189579
821,rilov,32.89773914,35.18189579,Nachlieli,32.8977391435.18189579
822,rilov,32.89773914,35.18189579,Nachlieli,32.8977391435.18189579
823,rilov,32.89773914,35.18189579,Nachlieli,32.8977391435.18189579
824,rilov,32.89335427,35.18261207,Nachlieli,32.8933542735.18261207
825,rilov,32.89335427,35.18261207,Nachlieli,32.8933542735.18261207
826,rilov,32.89335427,35.18261207,Nachlieli,32.8933542735.18261207
827,rilov,32.90009861,35.18467588,Nachlieli,32.9000986135.18467588
828,rilov,32.90009861,35.18467588,Nachlieli,32.9000986135.18467588
829,rilov,32.89773914,35.18189579,Nachlieli,32.8977391435.18189579
830,rilov,32.89773914,35.18189579,Nachlieli,32.8977391435.18189579
831,rilov,32.89773914,35.18189579,Nachlieli,32.8977391435.18189579
832,rilov,32.89335427,35.18261207,Nachlieli,32.8933542735.18261207
833,rilov,32.89335427,35.18261207,Nachlieli,32.8933542735.18261207
834,rilov,32.89335427,35.18261207,Nachlieli,32.8933542735.18261207
835,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
836,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
837,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
838,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
839,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
840,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
841,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
842,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
843,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
844,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
845,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
846,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
847,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
848,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
849,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
850,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
851,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
852,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
853,rilov,32.8070399,35.15572036,North slope algae,32.807039935.15572036
854,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
855,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
856,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
857,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
858,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
859,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
860,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
861,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
862,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
863,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
864,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
865,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
866,rilov,32.8070399,35.15572036,North slope C,32.807039935.15572036
867,rilov,32.8070399,35.15572036,North slope GZ,32.807039935.15572036
868,rilov,32.8070399,35.15572036,North slope GZ,32.807039935.15572036
869,rilov,32.8070399,35.15572036,North slope GZ,32.807039935.15572036
870,rilov,32.81113286,35.15279293,Ridge 1,32.8111328635.15279293
871,rilov,32.81113286,35.15279293,Ridge 1,32.8111328635.15279293
872,rilov,32.81113286,35.15279293,Ridge 1,32.8111328635.15279293
873,rilov,32.81113286,35.15279293,Ridge 1,32.8111328635.15279293
874,rilov,32.81113286,35.15279293,Ridge 1,32.8111328635.15279293
875,rilov,32.81113286,35.15279293,Ridge 1,32.8111328635.15279293
876,rilov,32.81113286,35.15279293,Ridge 1,32.8111328635.15279293
877,rilov,32.81113286,35.15279293,Ridge 1,32.8111328635.15279293
878,rilov,32.81113286,35.15279293,Ridge 1,32.8111328635.15279293
879,rilov,32.81113286,35.15279293,Ridge 1,32.8111328635.15279293
880,rilov,32.86505019,35.16087555,Segavion,32.8650501935.16087555
881,rilov,32.86505019,35.16087555,Segavion,32.8650501935.16087555
882,rilov,32.86710743,35.16366747,Segavion,32.8671074335.16366747
883,rilov,32.86710743,35.16366747,Segavion,32.8671074335.16366747
884,rilov,32.86710743,35.16366747,Segavion,32.8671074335.16366747
885,rilov,32.86371941,35.16362463,Segavion,32.8637194135.16362463
886,rilov,32.86371941,35.16362463,Segavion,32.8637194135.16362463
887,rilov,32.86371941,35.16362463,Segavion,32.8637194135.16362463
888,rilov,32.86505019,35.16087555,Segavion,32.8650501935.16087555
889,rilov,32.86505019,35.16087555,Segavion,32.8650501935.16087555
890,rilov,32.86710743,35.16366747,Segavion,32.8671074335.16366747
891,rilov,32.86710743,35.16366747,Segavion,32.8671074335.16366747
892,rilov,32.86710743,35.16366747,Segavion,32.8671074335.16366747
893,rilov,32.86371941,35.16362463,Segavion,32.8637194135.16362463
894,rilov,32.86371941,35.16362463,Segavion,32.8637194135.16362463
895,rilov,32.86371941,35.16362463,Segavion,32.8637194135.16362463
896,rilov,32.89623785,35.18526113,Shachaf,32.8962378535.18526113
897,rilov,32.89623785,35.18526113,Shachaf,32.8962378535.18526113
898,rilov,32.89623785,35.18526113,Shachaf,32.8962378535.18526113
899,rilov,32.89455693,35.18063356,Shachaf,32.8945569335.18063356
900,rilov,32.89455693,35.18063356,Shachaf,32.8945569335.18063356
901,rilov,32.89455693,35.18063356,Shachaf,32.8945569335.18063356
902,rilov,32.898695,35.18665088,Shachaf,32.89869535.18665088
903,rilov,32.898695,35.18665088,Shachaf,32.89869535.18665088
904,rilov,32.898695,35.18665088,Shachaf,32.89869535.18665088
905,rilov,32.89623785,35.18526113,Shachaf,32.8962378535.18526113
906,rilov,32.89623785,35.18526113,Shachaf,32.8962378535.18526113
907,rilov,32.89455693,35.18063356,Shachaf,32.8945569335.18063356
908,rilov,32.89455693,35.18063356,Shachaf,32.8945569335.18063356
909,rilov,32.89455693,35.18063356,Shachaf,32.8945569335.18063356
910,rilov,32.898695,35.18665088,Shachaf,32.89869535.18665088
911,rilov,32.898695,35.18665088,Shachaf,32.89869535.18665088
912,rilov,32.898695,35.18665088,Shachaf,32.89869535.18665088
913,rilov,32.81180556,35.15552901,Shikmona 1,32.8118055635.15552901
914,rilov,32.81180556,35.15552901,Shikmona 1,32.8118055635.15552901
915,rilov,32.81180556,35.15552901,Shikmona 1,32.8118055635.15552901
916,rilov,32.81180556,35.15552901,Shikmona 1,32.8118055635.15552901
917,rilov,32.81180556,35.15552901,Shikmona 1,32.8118055635.15552901
918,rilov,32.81180556,35.15552901,Shikmona 1,32.8118055635.15552901
919,rilov,32.81180556,35.15552901,Shikmona 1,32.8118055635.15552901
920,rilov,32.81180556,35.15552901,Shikmona 1,32.8118055635.15552901
921,rilov,32.81180556,35.15552901,Shikmona 1,32.8118055635.15552901
922,rilov,32.81180556,35.15552901,Shikmona 1,32.8118055635.15552901
923,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
924,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
925,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
926,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
927,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
928,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
929,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
930,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
931,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
932,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
933,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
934,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
935,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
936,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
937,rilov,32.82491778,35.15104358,Shikmona 2,32.8249177835.15104358
938,rilov,32.80491594,35.15374356,Shikmona 3,32.8049159435.15374356
939,rilov,32.80491594,35.15374356,Shikmona 3,32.8049159435.15374356
940,rilov,32.80491594,35.15374356,Shikmona 3,32.8049159435.15374356
941,rilov,32.80491594,35.15374356,Shikmona 3,32.8049159435.15374356
942,rilov,32.80491594,35.15374356,Shikmona 3,32.8049159435.15374356
943,rilov,32.80491594,35.15374356,Shikmona 3,32.8049159435.15374356
944,rilov,32.80491594,35.15374356,Shikmona 3,32.8049159435.15374356
945,rilov,32.80491594,35.15374356,Shikmona 3,32.8049159435.15374356
946,rilov,32.80491594,35.15374356,Shikmona 3,32.8049159435.15374356
947,rilov,32.80491594,35.15374356,Shikmona 3,32.8049159435.15374356
948,rilov,32.80491594,35.15374356,Shikmona 3,32.8049159435.15374356
949,rilov,32.80491594,35.15374356,Shikmona 3,32.8049159435.15374356
950,rilov,32.80491594,35.15060813,Shikmona 4,32.8049159435.15060813
951,rilov,32.80491594,35.15060813,Shikmona 4,32.8049159435.15060813
952,rilov,32.80491594,35.15060813,Shikmona 4,32.8049159435.15060813
953,rilov,32.80491594,35.15060813,Shikmona 4,32.8049159435.15060813
954,rilov,32.80491594,35.15060813,Shikmona 4,32.8049159435.15060813
955,rilov,32.80491594,35.15060813,Shikmona 4,32.8049159435.15060813
956,rilov,32.80491594,35.15060813,Shikmona 4,32.8049159435.15060813
957,rilov,32.80491594,35.15060813,Shikmona 4,32.8049159435.15060813
958,rilov,32.80491594,35.15060813,Shikmona 4,32.8049159435.15060813
959,rilov,32.80491594,35.15060813,Shikmona 4,32.8049159435.15060813
960,rilov,32.80187966,35.15601941,Shikmona 5,32.8018796635.15601941
961,rilov,32.80187966,35.15601941,Shikmona 5,32.8018796635.15601941
962,rilov,32.80187966,35.15601941,Shikmona 5,32.8018796635.15601941
963,rilov,32.80187966,35.15601941,Shikmona 5,32.8018796635.15601941
964,rilov,32.80187966,35.15601941,Shikmona 5,32.8018796635.15601941
965,rilov,32.80187966,35.15601941,Shikmona 5,32.8018796635.15601941
966,rilov,32.80187966,35.15601941,Shikmona 5,32.8018796635.15601941
967,rilov,32.80187966,35.15601941,Shikmona 5,32.8018796635.15601941
968,rilov,32.80187966,35.15601941,Shikmona 5,32.8018796635.15601941
969,rilov,32.80187966,35.15601941,Shikmona 5,32.8018796635.15601941
970,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
971,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
972,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
973,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
974,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
975,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
976,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
977,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
978,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
979,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
980,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
981,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
982,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
983,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
984,rilov,32.79873272,35.16050915,Spartan,32.7987327235.16050915
